2020-09-30T11:50:03.050467Z,27,90715858,62687053
2020-09-30T12:00:02.216051Z,102,92724849,64835044
2020-09-30T12:10:02.782222Z,20,92548396,48095096
2020-09-30T12:20:02.931612Z,63,91710413,63230010
2020-09-30T12:30:02.256160Z,19,90148807,62853027
2020-09-30T12:40:02.560010Z,21,92606786,63415170
2020-09-30T12:50:02.576031Z,32,93113503,65390408
2020-09-30T13:00:02.586217Z,22,92310214,67474741
2020-09-30T13:10:02.967080Z,21,92215065,65627045
2020-09-30T13:20:02.180755Z,19,92431039,64632805
2020-09-30T13:30:02.213965Z,20,92476113,19375212
2020-09-30T13:40:02.184285Z,23,91911250,64103248
2020-09-30T13:50:02.242056Z,27,92498952,64349839
2020-09-30T14:00:02.310363Z,59,91239709,9083367
2020-09-30T14:10:02.506471Z,61,92655984,12835664
2020-09-30T14:20:02.632522Z,21,92453262,64406022
2020-09-30T14:30:03.020713Z,23,92103846,62933137
2020-09-30T14:40:17.336920Z,32,41245431,12906452
2020-09-30T14:50:02.581708Z,56,92438049,69120641
2020-09-30T15:00:02.773446Z,21,92708438,806129
2020-09-30T15:10:02.706411Z,19,92664389,5912266
2020-09-30T15:20:02.337726Z,21,92590159,7335474
2020-09-30T15:30:02.618859Z,22,92584215,8148542
2020-09-30T15:40:02.142829Z,26,92604003,5976622
2020-09-30T15:50:03.175462Z,19,92130939,6207041
2020-09-30T16:00:02.847553Z,21,92117469,5787370
2020-09-30T16:10:02.613936Z,21,92627929,2471981
2020-09-30T16:20:02.781079Z,20,92128164,3560801
2020-09-30T16:30:02.150541Z,19,92424377,650706
2020-09-30T16:40:02.657956Z,66,92153751,714405
2020-09-30T16:50:02.422902Z,60,92495975,709102
2020-09-30T17:00:02.148324Z,63,93011390,3833388
2020-09-30T17:10:03.223408Z,22,92498207,617629
2020-09-30T17:20:02.830116Z,19,92733977,643360
2020-09-30T17:30:02.934644Z,29,92785138,803540
2020-09-30T17:40:02.522505Z,59,93007835,786296
2020-09-30T17:50:02.218652Z,61,91586167,718165
2020-09-30T18:10:02.108594Z,21,92467256,1218152
2020-09-30T18:20:02.465671Z,63,92674008,65462826
2020-09-30T18:30:07.924468Z,27,92535467,64835187
2020-09-30T18:40:02.160138Z,26,92664546,22091574
2020-09-30T18:50:02.417090Z,21,93285279,44532022
2020-09-30T19:00:02.406104Z,29,90716306,1851673
2020-09-30T19:10:02.881660Z,21,92660469,62176976
2020-09-30T19:20:03.043879Z,20,92726831,25372358
2020-09-30T19:30:02.466077Z,66,90874302,61820692
2020-09-30T19:40:03.047653Z,20,92738049,63321139
2020-09-30T19:50:03.070137Z,61,91900934,60985979
2020-09-30T20:00:02.433688Z,25,92719375,55541016
2020-09-30T20:10:02.578487Z,19,91807905,46161761
2020-09-30T20:20:02.815585Z,63,92217261,67581713
2020-09-30T20:30:02.096658Z,58,92866059,68677762
2020-09-30T20:40:02.410723Z,19,92579462,68022050
2020-09-30T20:50:02.422333Z,65,91983317,68839631
2020-09-30T21:00:02.779899Z,22,92356431,67529740
2020-09-30T21:10:02.204374Z,18,93141964,68898727
2020-09-30T21:20:02.288681Z,63,91383067,67496632
2020-09-30T21:30:02.661615Z,57,92169596,30819123
2020-09-30T21:40:03.018077Z,19,92425743,69062391
2020-09-30T21:50:09.046480Z,107,92571952,1117444
2020-09-30T22:00:02.913012Z,20,92793382,66835080
2020-09-30T22:10:03.034063Z,19,92180591,66671957
2020-09-30T22:20:02.203566Z,25,92880075,68253813
2020-09-30T22:30:02.917674Z,21,92689507,67639845
2020-09-30T22:40:02.308449Z,59,92406316,63881512
2020-09-30T22:50:02.626645Z,26,92769011,66978163
2020-09-30T23:00:02.851320Z,57,92040738,65869262
2020-09-30T23:10:02.396479Z,19,92739453,65899891
2020-09-30T23:20:02.671840Z,25,91746276,66534734
2020-09-30T23:30:02.896496Z,59,92683078,67568929
2020-09-30T23:40:02.200154Z,20,92883020,66720413
2020-09-30T23:50:02.613487Z,36,93069526,68262990
2020-10-01T00:00:02.689109Z,20,91829238,69172638
2020-10-01T00:10:02.894604Z,20,92366164,68463475
2020-10-01T00:20:03.066634Z,66,92222355,68169577
2020-10-01T00:30:03.044119Z,21,92857136,67600474
2020-10-01T00:40:02.335463Z,58,90315030,63865072
2020-10-01T00:50:02.685819Z,24,92864529,58270187
2020-10-01T01:00:02.708071Z,60,92398297,2262097
2020-10-01T01:10:02.798386Z,19,91361763,68918875
2020-10-01T01:20:02.997933Z,24,92869030,67744142
2020-10-01T01:30:02.138901Z,18,92659103,66751046
2020-10-01T01:40:02.245355Z,64,87825908,14239510
2020-10-01T01:50:02.495345Z,20,92523028,67813588
2020-10-01T02:00:02.655693Z,60,91549822,68180192
2020-10-01T02:10:02.093245Z,64,91252294,33521175
2020-10-01T02:20:02.274886Z,20,92941743,67894910
2020-10-01T02:30:02.714469Z,21,92937883,67436989
2020-10-01T02:40:02.821999Z,19,92466442,67329194
2020-10-01T02:50:02.844119Z,25,92198192,68233278
2020-10-01T03:00:02.913624Z,20,92438191,67547556
2020-10-01T03:10:02.187398Z,59,92556612,68341470
2020-10-01T03:20:02.678081Z,22,92045197,67999545
2020-10-01T03:30:02.748841Z,19,92709720,67464363
2020-10-01T03:40:03.003366Z,20,93190721,67383772
2020-10-01T03:50:02.769085Z,27,91974958,64296835
2020-10-01T04:00:02.908184Z,58,90991555,68644964
2020-10-01T04:10:02.322135Z,58,75613564,61437256
2020-10-01T04:20:02.655926Z,19,92212548,3200007
2020-10-01T04:30:02.900390Z,19,93054580,67808992
2020-10-01T04:40:02.951825Z,19,92800163,66612807
2020-10-01T04:50:02.990674Z,26,93101913,67861278
2020-10-01T05:10:02.433497Z,25,92777800,65136661
2020-10-01T05:20:02.863601Z,57,92689765,68401358
2020-10-01T05:30:02.116838Z,20,92644505,65824731
2020-10-01T05:40:02.179002Z,57,92375132,68379850
2020-10-01T05:50:02.491667Z,20,92728280,68404152
2020-10-01T06:00:02.572142Z,28,92242989,67251804
2020-10-01T06:10:02.985831Z,20,92330241,65390989
2020-10-01T06:20:02.347885Z,19,92262132,66159926
2020-10-01T06:30:03.007708Z,61,37136808,0
2020-10-01T06:40:02.527794Z,20,92856151,67168496
2020-10-01T06:50:02.562339Z,26,92306600,68250133
2020-10-01T07:00:02.718723Z,20,92017343,64901231
2020-10-01T07:10:02.908652Z,59,92640093,60886910
2020-10-01T07:20:02.337485Z,20,93287307,62627113
2020-10-01T07:30:02.261946Z,22,92452042,67421346
2020-10-01T07:40:02.417568Z,30,92664126,64711125
2020-10-01T08:00:03.171568Z,20,92235617,1143883
2020-10-01T08:10:02.732021Z,18,87866717,841512
2020-10-01T08:20:02.148353Z,18,92547359,4896939
2020-10-01T08:30:02.875689Z,24,66695335,638815
2020-10-01T08:40:02.415327Z,95,91420890,4876368
2020-10-01T08:50:02.493617Z,21,92774129,20143624
2020-10-01T09:00:02.995943Z,20,91378843,14000299
2020-10-01T09:10:02.410294Z,26,92086412,21577435
2020-10-01T09:20:02.967809Z,23,91885015,12150783
2020-10-01T09:30:02.205521Z,20,93205770,20030150
2020-10-01T09:40:02.253021Z,23,93124325,50053038
2020-10-01T09:50:02.224718Z,20,92847787,34542920
2020-10-01T10:00:02.296135Z,26,91824447,34985463
2020-10-01T10:10:02.146548Z,22,92497520,48006706
2020-10-01T10:20:02.533978Z,21,92028233,49908260
2020-10-01T10:30:02.706917Z,20,92775716,51117377
2020-10-01T10:40:03.012037Z,75,92393551,10898533
2020-10-01T10:50:03.078129Z,21,92979241,14450916
2020-10-01T11:00:02.169817Z,20,90909291,16651959
2020-10-01T11:10:02.533325Z,26,93050805,26291110
2020-10-01T11:20:02.938109Z,56,93043228,16277570
2020-10-01T11:30:02.306329Z,21,91991631,69102410
2020-10-01T11:40:02.510317Z,19,92981740,66541481
2020-10-01T11:50:02.549909Z,20,92093608,69187314
2020-10-01T12:00:03.124794Z,59,91784967,69265707
2020-10-01T12:10:02.620404Z,25,92842979,71457394
2020-10-01T12:20:02.763781Z,19,92541909,65691126
2020-10-01T12:30:02.764066Z,61,92443683,63910306
2020-10-01T12:40:02.153537Z,20,90884947,16601013
2020-10-01T12:50:02.757590Z,20,93009445,63751153
2020-10-01T13:00:02.150013Z,27,92881277,63304529
2020-10-01T13:10:02.537184Z,59,91666941,49100847
2020-10-01T13:20:03.251130Z,61,92267147,53229390
2020-10-01T13:30:02.561451Z,62,92608231,63219511
2020-10-01T13:40:03.034334Z,19,92614435,61641313
2020-10-01T13:50:02.343418Z,20,91007700,8513964
2020-10-01T14:00:02.727915Z,29,92615674,11421631
2020-10-01T14:10:02.360553Z,21,92809924,13466789
2020-10-01T14:20:02.992041Z,19,92941020,14163084
2020-10-01T14:30:03.038941Z,62,92797533,5028935
2020-10-01T14:40:02.702716Z,20,91628332,1313528
2020-10-01T14:50:02.476467Z,27,92161375,12357212
2020-10-01T15:00:02.698767Z,19,92882325,529917
2020-10-01T15:10:02.178442Z,20,92882744,835646
2020-10-01T15:20:02.750415Z,25,92879546,6178054
2020-10-01T15:30:02.748595Z,19,92744288,1257054
2020-10-01T15:40:02.888201Z,322,48293417,32244380
2020-10-01T15:50:02.432582Z,21,92639910,2946312
2020-10-01T16:00:03.260913Z,23,93118704,2331730
2020-10-01T16:10:02.891288Z,24,93262043,2836633
2020-10-01T16:20:02.717013Z,24,92482206,446817
2020-10-01T16:30:02.335317Z,21,92216162,3068074
2020-10-01T16:40:02.183428Z,20,93093761,646864
2020-10-01T16:50:02.586365Z,20,70814627,475415
2020-10-01T17:00:02.324569Z,65,92025799,603496
2020-10-01T17:10:02.188947Z,21,91517781,6312131
2020-10-01T17:20:08.225438Z,24,93005649,579537
2020-10-01T17:30:02.900485Z,19,92175186,629723
2020-10-01T17:40:02.190882Z,58,91778591,3297768
2020-10-01T18:00:02.648081Z,64,92742824,259727
2020-10-01T18:10:05.214630Z,956,84111211,14259390
2020-10-01T18:20:02.075142Z,25,93218451,69173605
2020-10-01T18:30:03.061848Z,27,93071011,6879598
2020-10-01T18:40:19.352953Z,600265,67722581,450170
2020-10-01T19:00:03.453600Z,697,620091,67718193
2020-10-01T19:10:02.141017Z,21,6489882,0
2020-10-01T19:20:02.222825Z,20,15234203,142834
2020-10-01T19:30:02.568692Z,20,7481138,197056
2020-10-01T19:50:02.125920Z,26,92069645,6780013
2020-10-01T21:00:08.728419Z,448,19093094,4423776
2020-10-01T21:10:02.162598Z,59,93113659,69291960
2020-10-01T21:20:02.485938Z,21,37422894,267346
2020-10-01T21:30:02.161862Z,20,92784840,142839
2020-10-01T21:40:02.305333Z,19,93025942,366899
2020-10-01T21:50:02.166679Z,20,93043284,349817
2020-10-01T22:00:02.509628Z,28,93139783,382130
2020-10-01T23:20:03.042864Z,24,92282933,229562
2020-10-01T23:30:02.268101Z,19,92558728,330679
2020-10-02T00:40:06.461693Z,924,76909072,67959227
2020-10-02T00:50:02.345603Z,21,28853967,133821
2020-10-02T01:00:03.087282Z,21,89242987,149276
2020-10-02T01:10:02.282262Z,25,91598049,291335
2020-10-02T01:20:02.496054Z,21,92511988,121197
2020-10-02T01:30:03.109347Z,624,685049,46981290
2020-10-02T02:00:02.897277Z,67,90207860,116863
2020-10-02T02:20:02.746234Z,22,85283660,24481220
2020-10-02T02:30:02.804407Z,62,11207257,0
2020-10-02T02:40:02.508853Z,600055,83832580,67834517
2020-10-02T02:50:02.104152Z,21,91304878,280368
2020-10-02T03:10:02.729926Z,21,92254288,278629
2020-10-02T03:20:03.298663Z,23,8997922,0
2020-10-02T03:30:02.719684Z,27,92562108,318643
2020-10-02T03:40:02.228144Z,19,91640487,198866
2020-10-02T03:50:02.697543Z,21,26919105,0
2020-10-02T04:00:02.148463Z,19,6287044,0
2020-10-02T04:10:02.763814Z,23,21478538,24906
2020-10-02T04:30:02.423247Z,26,22894865,0
2020-10-02T04:50:02.457977Z,59,92798444,127414
2020-10-02T05:10:08.370280Z,2156,883566,68120923
2020-10-02T05:20:02.843859Z,1542,73773388,67258103
2020-10-02T05:30:02.869312Z,24,91919172,69086667
2020-10-02T05:50:17.149025Z,928,79965174,61188084
2020-10-02T06:20:02.498661Z,107,16449070,0
2020-10-02T06:30:02.503757Z,19,14015543,187374
2020-10-02T06:40:02.119126Z,65,92033168,12834027
2020-10-02T06:50:02.845369Z,19,92952723,1132476
2020-10-02T07:00:02.862749Z,20,15176046,189150
2020-10-02T07:10:02.372823Z,21,4769303,0
2020-10-02T07:20:02.706065Z,24,31176746,0
2020-10-02T07:40:02.297841Z,34,8635216,227907
2020-10-02T07:50:02.857992Z,21,93155970,129814
2020-10-02T08:00:11.631579Z,268,14642142,58344475
2020-10-02T08:10:02.487627Z,72,92653760,742325
2020-10-02T08:20:02.514375Z,20,92462067,1155363
2020-10-02T08:30:02.230906Z,59,92214417,116852
2020-10-02T08:50:02.773238Z,25,38313670,141624
2020-10-02T09:00:02.812061Z,19,92259708,324720
2020-10-02T09:10:02.242301Z,66,5522084,0
2020-10-02T09:20:02.215215Z,21,18275012,0
2020-10-02T09:30:02.228920Z,21,92080726,5907799
2020-10-02T09:40:02.884856Z,20,92052002,362982
2020-10-02T10:10:02.922174Z,29,91859049,29400197
2020-10-02T10:20:02.468929Z,28,93158913,63252954
2020-10-02T10:30:02.499346Z,65,92978361,65878455
2020-10-02T10:40:02.856133Z,28,91330259,68861483
2020-10-02T10:50:02.938827Z,26,92711547,68875223
2020-10-02T11:00:02.943358Z,25,91460247,68971998
2020-10-02T11:10:02.171684Z,67,92037567,68326486
2020-10-02T11:20:02.768594Z,25,91334231,68800281
2020-10-02T11:30:02.871278Z,101,92213593,69039049
2020-10-02T11:40:02.861592Z,27,91533853,68981443
2020-10-02T11:50:02.971250Z,27,92727894,68554768
2020-10-02T12:00:02.937475Z,28,93022030,67735167
2020-10-02T12:10:03.004133Z,28,91539092,68373586
2020-10-02T12:20:02.211751Z,69,92912603,68034933
2020-10-02T12:30:02.445474Z,70,92965497,67135195
2020-10-02T12:40:02.967181Z,26,92578866,67095658
2020-10-02T12:50:02.939625Z,28,93190133,67937652
2020-10-02T13:00:03.571955Z,66,91883126,68330338
2020-10-02T13:10:02.107967Z,27,93256865,67166739
2020-10-02T13:20:02.319983Z,25,91627097,67926520
2020-10-02T13:30:02.438254Z,27,91360969,66820019
2020-10-02T13:40:02.705476Z,28,93135944,35046761
2020-10-02T13:50:02.674127Z,68,91979590,68790014
2020-10-02T14:00:02.959854Z,65,92102056,69072623
2020-10-02T14:10:02.319305Z,64,92761868,69146367
2020-10-02T14:20:02.782703Z,28,92758902,69294513
2020-10-02T14:30:02.781564Z,23,93002180,68187262
2020-10-02T14:40:02.833852Z,64,92651778,66641428
2020-10-02T14:50:02.316241Z,27,92924827,67638541
2020-10-02T15:00:02.353352Z,27,91514756,68845818
2020-10-02T15:10:02.568629Z,28,91888380,67182711
2020-10-02T15:20:02.867528Z,63,92075186,68288085
2020-10-02T15:30:02.269773Z,58,92818897,69102545
2020-10-02T15:40:02.574462Z,18,91521219,62829264
2020-10-02T15:50:02.473220Z,18,92034676,68078845
2020-10-02T16:00:02.463701Z,19,92385667,68312421
2020-10-02T16:10:02.627955Z,62,92680349,69079468
2020-10-02T16:20:02.976225Z,18,91152643,68558783
2020-10-02T16:30:03.011543Z,19,93144491,68214076
2020-10-02T16:40:03.028508Z,19,93187315,68797714
2020-10-02T16:50:02.935087Z,65,92189349,68580670
2020-10-02T17:00:03.104425Z,19,91784734,68019362
2020-10-02T17:10:02.388487Z,62,92095570,68482319
2020-10-02T17:20:02.841145Z,96,93028237,68858260
2020-10-02T17:30:02.220716Z,140,91153851,67484930
2020-10-02T17:40:02.251722Z,19,92651724,67614380
2020-10-02T17:50:02.288364Z,33,92506134,64950585
2020-10-02T18:00:07.417415Z,73,92749662,62989006
2020-10-02T18:10:02.841912Z,18,92122515,69043403
2020-10-02T18:20:03.245805Z,21,91642501,68496934
2020-10-02T18:30:02.302859Z,56,93158531,64954655
2020-10-02T18:40:02.524681Z,22,92585045,67456489
2020-10-02T18:50:02.492676Z,23,91855990,61920265
2020-10-02T19:00:02.591281Z,19,92146400,68901467
2020-10-02T19:10:02.641545Z,100,92787847,62480320
2020-10-02T19:20:02.198347Z,60,93334398,68228579
2020-10-02T19:30:02.319333Z,20,92941139,67134812
2020-10-02T19:40:03.029070Z,18,92755888,69225631
2020-10-02T19:50:02.979410Z,64,93257466,58954070
2020-10-02T20:00:02.418004Z,17,91243552,66565554
2020-10-02T20:10:02.744639Z,18,93132333,67276807
2020-10-02T20:20:03.013583Z,23,92972052,67129882
2020-10-02T20:30:02.067293Z,20,93187628,69029772
2020-10-02T20:40:02.137148Z,56,92883936,67617186
2020-10-02T20:50:02.535134Z,23,92720629,68614294
2020-10-02T21:00:03.039928Z,18,92840117,68299831
2020-10-02T21:10:02.239132Z,19,93341670,69277967
2020-10-02T21:20:02.274560Z,65,93103035,61055887
2020-10-02T21:30:02.444499Z,98,92893602,68334562
2020-10-02T21:40:02.997858Z,61,92249312,68868081
2020-10-02T21:50:02.244598Z,24,92918102,61274067
2020-10-02T22:00:02.252696Z,20,91544194,65550710
2020-10-02T22:10:02.620392Z,63,92700090,67089828
2020-10-02T22:20:03.199581Z,57,92641339,67599434
2020-10-02T22:30:02.382534Z,58,92898155,64110083
2020-10-02T22:40:02.647058Z,24,92691393,67535334
2020-10-02T22:50:02.789108Z,19,93403426,63385934
2020-10-02T23:00:02.695853Z,56,92602496,67382761
2020-10-02T23:10:02.128745Z,24,93156830,69492893
2020-10-02T23:20:02.184784Z,58,92465254,68160789
2020-10-02T23:30:02.380834Z,25,92860771,68301502
2020-10-02T23:40:02.578787Z,19,92531671,68823827
2020-10-02T23:50:02.558235Z,25,93051160,68568569
2020-10-03T00:00:02.589765Z,19,93048916,67977343
2020-10-03T00:10:02.781821Z,57,92904428,63829660
2020-10-03T00:20:02.069267Z,19,92784283,69703829
2020-10-03T00:30:03.010539Z,17,92580572,69031193
2020-10-03T00:40:03.054312Z,25,92827431,68350690
2020-10-03T00:50:02.991657Z,25,91624740,68192272
2020-10-03T01:00:03.745509Z,19,92319648,69135598
2020-10-03T01:10:02.865394Z,55,92540615,68016550
2020-10-03T01:20:02.345836Z,18,91840799,68546478
2020-10-03T01:30:02.389591Z,18,93217279,68054022
2020-10-03T01:40:02.528257Z,26,92726872,66827558
2020-10-03T01:50:02.640307Z,28,93355549,68611172
2020-10-03T02:00:02.572420Z,19,92867070,69101292
2020-10-03T02:10:02.626524Z,24,93057246,63791274
2020-10-03T02:20:02.876672Z,20,93013793,68036152
2020-10-03T02:30:02.824861Z,17,93079651,68635260
2020-10-03T02:40:02.831842Z,19,92195283,67612812
2020-10-03T02:50:02.945385Z,19,92414989,69093843
2020-10-03T03:00:02.915721Z,18,93081179,69111291
2020-10-03T03:10:02.947631Z,62,89093915,69053345
2020-10-03T03:20:02.736824Z,99,92650781,69221554
2020-10-03T03:30:02.175217Z,57,92523154,68464895
2020-10-03T03:40:02.648322Z,19,92637456,68430846
2020-10-03T03:50:02.665380Z,26,93333246,68388335
2020-10-03T04:00:02.668333Z,19,92623023,69272515
2020-10-03T04:10:02.702321Z,17,92896810,69008692
2020-10-03T04:20:02.770828Z,19,92896654,66115648
2020-10-03T04:30:02.228192Z,59,92806932,63057877
2020-10-03T04:40:02.529777Z,26,93028034,69190038
2020-10-03T04:50:02.486040Z,24,92422686,68933565
2020-10-03T05:00:02.924530Z,58,93201045,69079767
2020-10-03T05:10:02.190123Z,20,92085990,67442634
2020-10-03T05:20:03.539152Z,19,92479798,68454263
2020-10-03T05:30:02.528380Z,18,92538732,67390532
2020-10-03T05:40:02.767026Z,61,93248388,68355665
2020-10-03T05:50:02.999072Z,22,91923017,68429615
2020-10-03T06:00:03.048166Z,57,92553386,68883891
2020-10-03T06:10:02.347517Z,17,92762052,68258665
2020-10-03T06:20:02.733405Z,32,92238709,63388243
2020-10-03T06:30:02.845787Z,55,93117366,68283905
2020-10-03T06:40:02.231528Z,19,92694917,68757975
2020-10-03T06:50:02.136628Z,58,91668858,68542939
2020-10-03T07:00:02.372042Z,60,92009135,69133056
2020-10-03T07:10:02.766594Z,25,92913759,67374509
2020-10-03T07:20:02.103219Z,25,92974836,68077575
2020-10-03T07:30:03.051469Z,19,90605790,68532776
2020-10-03T07:40:02.888877Z,20,93120316,68946115
2020-10-03T07:50:02.831612Z,18,93112514,68347886
2020-10-03T08:00:02.766990Z,61,92356244,57564816
2020-10-03T08:10:02.143284Z,62,92674102,67598397
2020-10-03T08:20:02.637174Z,61,93248193,67183617
2020-10-03T08:30:03.023578Z,57,92101697,68854200
2020-10-03T08:40:02.315224Z,62,92186797,68096638
2020-10-03T08:50:02.627163Z,19,92783519,63769562
2020-10-03T09:00:03.262521Z,57,92667831,63291895
2020-10-03T09:10:02.574289Z,24,92888416,67575292
2020-10-03T09:20:02.785161Z,56,91878352,68826933
2020-10-03T09:30:03.046101Z,31,91223540,68633079
2020-10-03T09:40:02.304001Z,18,92212144,63138367
2020-10-03T09:50:02.270202Z,59,92275547,69112341
2020-10-03T10:00:02.524010Z,18,92995871,49323359
2020-10-03T10:10:02.226210Z,29,92984590,68795322
2020-10-03T10:20:02.476959Z,57,93078250,62986784
2020-10-03T10:30:02.634683Z,23,92226882,66263220
2020-10-03T10:40:02.263823Z,81,91045714,48623029
2020-10-03T10:50:02.882728Z,19,92445230,67769641
2020-10-03T11:00:02.950338Z,57,92118722,68014275
2020-10-03T11:10:02.382004Z,63,92910400,69331744
2020-10-03T11:20:02.687251Z,18,92859173,69268765
2020-10-03T11:30:02.605692Z,56,92391582,68638017
2020-10-03T11:40:03.050875Z,19,92660822,69048639
2020-10-03T11:50:02.982974Z,57,92971721,69630244
2020-10-03T12:00:02.141690Z,20,92344203,63395600
2020-10-03T12:10:02.255322Z,23,92749243,69278648
2020-10-03T12:20:02.348575Z,55,92533409,69215934
2020-10-03T12:30:02.527260Z,57,92511303,69152613
2020-10-03T12:40:02.867777Z,58,93199274,69273271
2020-10-03T12:50:02.994474Z,18,91767758,68811153
2020-10-03T13:00:03.355449Z,24,92900426,68405016
2020-10-03T13:10:02.428221Z,68,93290724,63373378
2020-10-03T13:20:02.820857Z,18,90249019,68604065
2020-10-03T13:30:02.894174Z,18,93151227,62216313
2020-10-03T13:40:02.150682Z,18,92023051,68221553
2020-10-03T13:50:02.224040Z,60,93349481,69213811
2020-10-03T14:00:02.323890Z,24,93095725,67441491
2020-10-03T14:10:02.624107Z,59,92778366,68996397
2020-10-03T14:20:03.165687Z,18,91576902,67490202
2020-10-03T14:30:02.335651Z,19,92715149,63401727
2020-10-03T14:40:02.381125Z,18,92717283,69239897
2020-10-03T14:50:02.327542Z,31,92700253,62640320
2020-10-03T15:00:02.398127Z,57,92927015,68574942
2020-10-03T15:10:02.665200Z,18,92559266,68695244
2020-10-03T15:20:02.790180Z,18,92505048,67139710
2020-10-03T15:30:02.915863Z,32,91870926,68495112
2020-10-03T15:40:02.323353Z,19,92974534,68657546
2020-10-03T15:50:02.254190Z,25,92654463,69456390
2020-10-03T16:00:02.212165Z,25,92749630,67224735
2020-10-03T16:10:02.487283Z,96,92642624,66620335
2020-10-03T16:20:02.277571Z,93,92726623,68901270
2020-10-03T16:30:02.834342Z,24,93090073,69417693
2020-10-03T16:40:02.885295Z,18,92526155,69135971
2020-10-03T16:50:02.844067Z,21,92321409,68554670
2020-10-03T17:00:03.597421Z,31,92561546,61068325
2020-10-03T17:10:03.029080Z,21,92539116,65879782
2020-10-03T17:20:02.568288Z,19,91692155,68731241
2020-10-03T17:30:02.647799Z,63,92244465,68607670
2020-10-03T17:40:02.095970Z,19,92707339,68027218
2020-10-03T17:50:02.105363Z,19,93198689,63854889
2020-10-03T18:00:03.126643Z,204,92548915,55524185
2020-10-03T18:10:02.303117Z,21,92993464,65956644
2020-10-03T18:20:02.795574Z,19,92737854,68699582
2020-10-03T18:30:02.769286Z,61,91929857,67966185
2020-10-03T18:40:02.098907Z,18,92273029,67934031
2020-10-03T18:50:02.090895Z,58,92416659,65761032
2020-10-03T19:00:02.257439Z,28,92602286,61150249
2020-10-03T19:10:02.366569Z,19,93258721,67521457
2020-10-03T19:20:02.492700Z,59,93321018,63949169
2020-10-03T19:30:02.605798Z,24,93036426,69482578
2020-10-03T19:40:03.188878Z,19,92612432,69009705
2020-10-03T19:50:02.160616Z,18,92395443,68315602
2020-10-03T20:00:02.259009Z,18,92400047,68513509
2020-10-03T20:10:02.401665Z,18,93356161,69267401
2020-10-03T20:20:02.385271Z,57,91917620,64095148
2020-10-03T20:30:02.627107Z,24,92520223,66709673
2020-10-03T20:40:02.974401Z,20,92616697,68616264
2020-10-03T20:50:02.949703Z,58,92941166,67082561
2020-10-03T21:00:02.920712Z,19,92367957,68027119
2020-10-03T21:10:03.062331Z,19,92008119,67640950
2020-10-03T21:20:02.170059Z,24,93215120,69437020
2020-10-03T21:30:02.077863Z,18,92955796,69309143
2020-10-03T21:40:02.114007Z,19,92407712,67938975
2020-10-03T21:50:02.259564Z,26,92475528,68330471
2020-10-03T22:00:02.428439Z,19,93079637,68986237
2020-10-03T22:10:02.460877Z,97,91225496,68792619
2020-10-03T22:20:02.258756Z,19,92186388,67664770
2020-10-03T22:30:02.450003Z,22,92736826,69166594
2020-10-03T22:40:02.635607Z,17,92930672,66814346
2020-10-03T22:50:02.518572Z,24,92692072,68575091
2020-10-03T23:00:02.481008Z,19,92580518,68032970
2020-10-03T23:10:02.609716Z,55,92583048,68938972
2020-10-03T23:20:02.931465Z,344,92808480,66601749
2020-10-03T23:30:02.139138Z,18,92206756,67828209
2020-10-03T23:40:02.812468Z,56,92711094,63016807
2020-10-03T23:50:03.029877Z,24,93370338,68728450
2020-10-04T00:00:02.999371Z,64,91630255,68922317
2020-10-04T00:10:02.394220Z,19,92720665,68848383
2020-10-04T00:20:02.477746Z,19,92321437,68077416
2020-10-04T00:30:02.627373Z,23,92808042,67500033
2020-10-04T00:40:02.852086Z,20,92114341,63517542
